"PLT_CN","SPCD","SEED.PRES","fire.sev","PREV_BAH","ECOSUBCD","mult.comp.coexist","MAT_ref_mean","MAT_maxanom","MAT_maxanom.z","MAT_maxanom_2050","MAT_maxanom_2050.z","MAT_maxanom_2080","MAT_maxanom_2080.z","CMD_ref_mean","CMD_maxanom","CMD_maxanom.z","CMD_maxanom_2050","CMD_maxanom_2050.z","CMD_maxanom_2080","CMD_maxanom_2080.z"
188760162020004,93,1,0,12.01770271,"M331Hd","resilience",0.62258064516129,1.77741935483871,2.53107424279283,2.77741935483871,3.95509060443671,4.47741935483871,6.3759184192313,252.903225806452,57.0967741935484,0.824984455651556,70.0967741935484,1.01281989950894,91.0967741935484,1.31624638574011
188760176020004,19,0,0,14.45501829,"M331Gv","restructuring",0.458064516129032,1.74193548387097,2.51291663384646,2.74193548387097,3.9555169236472,4.54193548387097,6.55219744528854,185.451612903226,30.5483870967742,0.407010838758009,42.5483870967742,0.566892604352497,59.5483870967742,0.79339177227802
188760176020004,93,1,0,14.45501829,"M331Gv","restructuring",0.458064516129032,1.74193548387097,2.51291663384646,2.74193548387097,3.9555169236472,4.54193548387097,6.55219744528854,185.451612903226,30.5483870967742,0.407010838758009,42.5483870967742,0.566892604352497,59.5483870967742,0.79339177227802
188760185020004,19,1,0,5.900689531,"M331Hd","resilience",0.361290322580645,1.83870967741935,2.66942177122014,2.73870967741935,3.97603348029105,4.53870967741936,6.58925689843288,231.161290322581,37.8387096774194,0.575759403984468,63.8387096774194,0.971379250200565,80.8387096774194,1.23005376503417
188760185020004,93,1,0,5.900689531,"M331Hd","resilience",0.361290322580645,1.83870967741935,2.66942177122014,2.73870967741935,3.97603348029105,4.53870967741936,6.58925689843288,231.161290322581,37.8387096774194,0.575759403984468,63.8387096774194,0.971379250200565,80.8387096774194,1.23005376503417
188760192020004,19,1,0,1.965178688,"M331Iw","reassembly",1.57096774193548,2.02903225806452,2.94466275678091,2.72903225806452,3.96054800037623,4.52903225806452,6.57282434104991,277.903225806452,-18.9032258064516,-0.257030411194785,72.0967741935484,0.980312233823113,72.0967741935484,0.980312233823113
188760192020004,93,0,0,1.965178688,"M331Iw","reassembly",1.57096774193548,2.02903225806452,2.94466275678091,2.72903225806452,3.96054800037623,4.52903225806452,6.57282434104991,277.903225806452,-18.9032258064516,-0.257030411194785,72.0967741935484,0.980312233823113,72.0967741935484,0.980312233823113
188760199020004,19,1,0,14.32740136,"M331Ik","restructuring",3.66129032258065,2.13870967741935,2.96456962959022,2.63870967741935,3.6576439773828,4.43870967741935,6.15271162943611,438.193548387097,106.806451612903,1.32794537508058,108.806451612903,1.35281176386191,122.806451612903,1.52687648533124
188760199020004,93,1,0,14.32740136,"M331Ik","restructuring",3.66129032258065,2.13870967741935,2.96456962959022,2.63870967741935,3.6576439773828,4.43870967741935,6.15271162943611,438.193548387097,106.806451612903,1.32794537508058,108.806451612903,1.35281176386191,122.806451612903,1.52687648533124
188760202020004,19,1,0,27.87717805,"M331Ip","restructuring",-1.00645161290323,2.00645161290323,2.83201427417731,2.30645161290323,3.25545049202054,4.00645161290323,5.65492239313218,188,84,1.36251652225436,51,0.827242174225863,76,1.23275304394442
188760202020004,93,1,0,27.87717805,"M331Ip","restructuring",-1.00645161290323,2.00645161290323,2.83201427417731,2.30645161290323,3.25545049202054,4.00645161290323,5.65492239313218,188,84,1.36251652225436,51,0.827242174225863,76,1.23275304394442
188760276020004,19,0,0,17.83788838,"M331Gn","restructuring",2.85161290322581,1.94838709677419,2.89832683087429,2.74838709677419,4.08836831110082,4.54838709677419,6.76596164161051,277.322580645161,106.677419354839,1.23394330095075,72.6774193548387,0.840663518912014,79.6774193548387,0.921632885802341
188760276020004,93,0,0,17.83788838,"M331Gn","restructuring",2.85161290322581,1.94838709677419,2.89832683087429,2.74838709677419,4.08836831110082,4.54838709677419,6.76596164161051,277.322580645161,106.677419354839,1.23394330095075,72.6774193548387,0.840663518912014,79.6774193548387,0.921632885802341
188760277020004,19,0,0,10.09064139,"M331Gn","restructuring",3.22903225806452,1.87096774193548,2.86388966799593,2.77096774193548,4.24151935311811,4.67096774193548,7.14984868837605,368.645161290323,135.354838709677,1.58238482232166,95.3548387096774,1.11475918369467,110.354838709677,1.29011879817979
188760277020004,93,0,0,10.09064139,"M331Gn","restructuring",3.22903225806452,1.87096774193548,2.86388966799593,2.77096774193548,4.24151935311811,4.67096774193548,7.14984868837605,368.645161290323,135.354838709677,1.58238482232166,95.3548387096774,1.11475918369467,110.354838709677,1.29011879817979
188760287020004,19,1,0,6.597840826,"M331Hp","reassembly",1.54193548387097,1.65806451612903,2.5815524805754,2.75806451612903,4.29421667488709,4.65806451612903,7.2524548286982,257.064516129032,10.9354838709677,0.135879341998065,50.9354838709677,0.632901123937892,44.9354838709677,0.558347856646918
188760287020004,93,0,0,6.597840826,"M331Hp","reassembly",1.54193548387097,1.65806451612903,2.5815524805754,2.75806451612903,4.29421667488709,4.65806451612903,7.2524548286982,257.064516129032,10.9354838709677,0.135879341998065,50.9354838709677,0.632901123937892,44.9354838709677,0.558347856646918
188760442020004,19,1,0,17.71411368,"M331Iu","replacement",1.34838709677419,1.95161290322581,2.78826318942927,2.75161290322581,3.93122066212093,4.45161290322581,6.36000529159072,282.193548387097,52.8064516129032,0.847440437137216,65.8064516129032,1.05606505299934,91.8064516129032,1.47331428472359
188760442020004,93,1,0,17.71411368,"M331Iu","replacement",1.34838709677419,1.95161290322581,2.78826318942927,2.75161290322581,3.93122066212093,4.45161290322581,6.36000529159072,282.193548387097,52.8064516129032,0.847440437137216,65.8064516129032,1.05606505299934,91.8064516129032,1.47331428472359
188760447020004,19,0,1,11.67848869,"M331Gu","replacement",1.53225806451613,2.06774193548387,2.84314754968813,2.86774193548387,3.94314847374843,4.66774193548387,6.41815055288411,251.903225806452,34.0967741935484,0.427345533723869,56.0967741935484,0.703078413572193,73.0967741935484,0.916144729818625
188760447020004,93,0,0.121212121,11.67848869,"M331Gu","replacement",1.53225806451613,2.06774193548387,2.84314754968813,2.86774193548387,3.94314847374843,4.66774193548387,6.41815055288411,251.903225806452,34.0967741935484,0.427345533723869,56.0967741935484,0.703078413572193,73.0967741935484,0.916144729818625
188760450020004,19,1,0,12.32712421,"M331Ik","restructuring",2.50645161290323,2.09354838709677,2.85968392148554,2.69354838709677,3.67925435198834,4.39354838709678,6.00137057174624,436.064516129032,88.9354838709677,1.20665200478152,102.935483870968,1.39660012595496,122.935483870968,1.66795458477416
188760450020004,93,1,0,12.32712421,"M331Ik","restructuring",2.50645161290323,2.09354838709677,2.85968392148554,2.69354838709677,3.67925435198834,4.39354838709678,6.00137057174624,436.064516129032,88.9354838709677,1.20665200478152,102.935483870968,1.39660012595496,122.935483870968,1.66795458477416
188760460020004,19,0,0,11.64128614,"M331Gu","replacement",4.14193548387097,2.05806451612903,2.95668368909364,2.75806451612903,3.96232688742172,4.55806451612903,6.54826654026537,416.548387096774,164.451612903226,1.79275092968121,92.4516129032258,1.00785095419112,107.451612903226,1.17137178241822
188760460020004,93,0,0,11.64128614,"M331Gu","replacement",4.14193548387097,2.05806451612903,2.95668368909364,2.75806451612903,3.96232688742172,4.55806451612903,6.54826654026537,416.548387096774,164.451612903226,1.79275092968121,92.4516129032258,1.00785095419112,107.451612903226,1.17137178241822
188760461020004,19,0,0,16.49487651,"M331Gs","reassembly",3.77096774193548,1.82903225806452,2.74041196821689,2.72903225806452,4.08886865099027,4.52903225806452,6.78578201653705,274.806451612903,122.193548387097,1.33367273988529,54.1935483870968,0.591491605862538,64.1935483870968,0.700635890277649
188760461020004,93,0,0,16.49487651,"M331Gs","reassembly",3.77096774193548,1.82903225806452,2.74041196821689,2.72903225806452,4.08886865099027,4.52903225806452,6.78578201653705,274.806451612903,122.193548387097,1.33367273988529,54.1935483870968,0.591491605862538,64.1935483870968,0.700635890277649
188760479020004,19,1,0,19.36996236,"M331Ik","restructuring",-0.8,2.1,2.89919587501916,2.7,3.72753755359606,4.5,6.21256258932676,262.193548387097,4.80645161290323,0.0736921117041488,81.8064516129032,1.25424963276323,76.8064516129032,1.17759005347368
188760479020004,93,1,0,19.36996236,"M331Ik","restructuring",-0.8,2.1,2.89919587501916,2.7,3.72753755359606,4.5,6.21256258932676,262.193548387097,4.80645161290323,0.0736921117041488,81.8064516129032,1.25424963276323,76.8064516129032,1.17759005347368
188760496020004,19,0,0,21.16434477,"M331Gv","restructuring",2.27741935483871,1.82258064516129,2.6385415572698,2.72258064516129,3.9414673882048,4.52258064516129,6.54731905007479,259.032258064516,69.9677419354838,0.828404595480934,52.9677419354838,0.62712786804043,73.9677419354838,0.875763825466935
188760496020004,93,1,0,21.16434477,"M331Gv","restructuring",2.27741935483871,1.82258064516129,2.6385415572698,2.72258064516129,3.9414673882048,4.52258064516129,6.54731905007479,259.032258064516,69.9677419354838,0.828404595480934,52.9677419354838,0.62712786804043,73.9677419354838,0.875763825466935
188760497020004,19,0,0,3.464349762,"M331Gv","restructuring",1.95161290322581,1.74838709677419,2.55961256279066,2.74838709677419,4.02359760792923,4.44838709677419,6.5123721846648,269.774193548387,59.2258064516129,0.743181939878617,60.2258064516129,0.755730218819923,82.2258064516129,1.03179235552865
188760497020004,93,1,0,3.464349762,"M331Gv","restructuring",1.95161290322581,1.74838709677419,2.55961256279066,2.74838709677419,4.02359760792923,4.44838709677419,6.5123721846648,269.774193548387,59.2258064516129,0.743181939878617,60.2258064516129,0.755730218819923,82.2258064516129,1.03179235552865
188760504020004,19,1,0,20.95543114,"M331Hn","reassembly",2.56451612903226,1.83548387096774,2.78498503000342,2.73548387096774,4.15055765455694,4.63548387096774,7.03343319528104,349.838709677419,4.16129032258067,0.0535553435028779,94.1612903225807,1.2118453308907,99.1612903225807,1.27619477463446
188760504020004,93,0,0,20.95543114,"M331Hn","reassembly",2.56451612903226,1.83548387096774,2.78498503000342,2.73548387096774,4.15055765455694,4.63548387096774,7.03343319528104,349.838709677419,4.16129032258067,0.0535553435028779,94.1612903225807,1.2118453308907,99.1612903225807,1.27619477463446
188760516020004,19,0,1,5.57803369,"M331Gu","replacement",1.19677419354839,2.00322580645161,2.85306182567868,2.80322580645161,3.99244883496743,4.60322580645161,6.55606960586712,192.032258064516,36.9677419354839,0.457046034026874,46.9677419354839,0.580679777960846,58.9677419354839,0.729040270681611
188760516020004,93,0,0.818181818,5.57803369,"M331Gu","replacement",1.19677419354839,2.00322580645161,2.85306182567868,2.80322580645161,3.99244883496743,4.60322580645161,6.55606960586712,192.032258064516,36.9677419354839,0.457046034026874,46.9677419354839,0.580679777960846,58.9677419354839,0.729040270681611
188760517020004,19,0,0,4.811661267,"M331Gu","replacement",0.780645161290323,2.11935483870968,3.02473065702421,2.81935483870968,4.02376650569126,4.61935483870968,6.59271583083511,178.516129032258,42.4838709677419,0.533754962606543,45.4838709677419,0.571446087528645,56.4838709677419,0.709646878909686
188760517020004,93,1,0,4.811661267,"M331Gu","replacement",0.780645161290323,2.11935483870968,3.02473065702421,2.81935483870968,4.02376650569126,4.61935483870968,6.59271583083511,178.516129032258,42.4838709677419,0.533754962606543,45.4838709677419,0.571446087528645,56.4838709677419,0.709646878909686
188760523020004,19,1,0,9.196133641,"M331Iq","reassembly",4.17096774193548,2.12903225806452,2.80331070250179,2.62903225806452,3.46166397354388,4.42903225806452,5.83173574929539,412.225806451613,155.774193548387,2.04823410473579,87.7741935483871,1.15411990039057,111.774193548387,1.46968961957124
188760523020004,93,1,0,9.196133641,"M331Iq","reassembly",4.17096774193548,2.12903225806452,2.80331070250179,2.62903225806452,3.46166397354388,4.42903225806452,5.83173574929539,412.225806451613,155.774193548387,2.04823410473579,87.7741935483871,1.15411990039057,111.774193548387,1.46968961957124
188760524020004,19,1,0,10.02062742,"M331Iu","replacement",1.26774193548387,2.03225806451613,2.82115320241475,2.73225806451613,3.79288374991316,4.43225806451613,6.15280079383788,252.967741935484,76.0322580645161,1.21495438269652,61.0322580645161,0.975262491328727,88.0322580645161,1.40670789579075
188760524020004,93,1,0,10.02062742,"M331Iu","replacement",1.26774193548387,2.03225806451613,2.82115320241475,2.73225806451613,3.79288374991316,4.43225806451613,6.15280079383788,252.967741935484,76.0322580645161,1.21495438269652,61.0322580645161,0.975262491328727,88.0322580645161,1.40670789579075
188760527020004,19,1,0,9.8335779,"M331Iu","replacement",2.1,1.9,2.76751206956043,2.6,3.78712177939848,4.4,6.40897531898205,372.322580645161,91.6774193548387,1.32188810900018,78.6774193548387,1.13444232858953,107.677419354839,1.55259060796714
188760527020004,93,1,0,9.8335779,"M331Iu","replacement",2.1,1.9,2.76751206956043,2.6,3.78712177939848,4.4,6.40897531898205,372.322580645161,91.6774193548387,1.32188810900018,78.6774193548387,1.13444232858953,107.677419354839,1.55259060796714
188760532020004,19,1,0,4.367548265,"M331Ik","restructuring",-0.574193548387097,2.1741935483871,2.91238692443244,2.6741935483871,3.58214949607492,4.4741935483871,5.99329475398783,234.58064516129,8.41935483870967,0.131556943636583,67.4193548387097,1.05346364827762,79.4193548387097,1.24097009667918
188760532020004,93,1,0,4.367548265,"M331Ik","restructuring",-0.574193548387097,2.1741935483871,2.91238692443244,2.6741935483871,3.58214949607492,4.4741935483871,5.99329475398783,234.58064516129,8.41935483870967,0.131556943636583,67.4193548387097,1.05346364827762,79.4193548387097,1.24097009667918
188760535020004,19,1,0,14.75169333,"M331Ik","restructuring",-0.654838709677419,1.95483870967742,2.72164410729673,2.75483870967742,3.8354522568175,4.55483870967742,6.34152059323924,269.354838709677,20.6451612903226,0.33844360444003,82.6451612903226,1.35483205402399,90.6451612903226,1.48597895074451
188760535020004,93,1,0,14.75169333,"M331Ik","restructuring",-0.654838709677419,1.95483870967742,2.72164410729673,2.75483870967742,3.8354522568175,4.55483870967742,6.34152059323924,269.354838709677,20.6451612903226,0.33844360444003,82.6451612903226,1.35483205402399,90.6451612903226,1.48597895074451
188760551020004,19,1,0,8.394937197,"M331Hd","resilience",2.94838709677419,1.85161290322581,2.65625950943138,2.65161290322581,3.80391170165958,4.45161290322581,6.38612913417301,335.645161290323,79.3548387096774,1.02008648650964,90.3548387096774,1.16148871898923,97.3548387096774,1.25147195783987
188760551020004,93,1,0,8.394937197,"M331Hd","resilience",2.94838709677419,1.85161290322581,2.65625950943138,2.65161290322581,3.80391170165958,4.45161290322581,6.38612913417301,335.645161290323,79.3548387096774,1.02008648650964,90.3548387096774,1.16148871898923,97.3548387096774,1.25147195783987
188760552020004,19,1,0,6.826636476,"M331Hd","resilience",1.4258064516129,1.7741935483871,2.56802884412614,2.6741935483871,3.87071983960103,4.4741935483871,6.47610183055082,284,52,0.746235541309007,73,1.04759989452995,92,1.32026288077747
188760552020004,93,1,0,6.826636476,"M331Hd","resilience",1.4258064516129,1.7741935483871,2.56802884412614,2.6741935483871,3.87071983960103,4.4741935483871,6.47610183055082,284,52,0.746235541309007,73,1.04759989452995,92,1.32026288077747
188760560020004,19,1,0,14.0143206,"M331Hd","resilience",2.09354838709677,1.80645161290323,2.53628494862454,2.70645161290323,3.79989834267141,4.50645161290323,6.32712513076515,287.387096774194,58.6129032258065,0.784890953773283,75.6129032258065,1.01253956832393,89.6129032258065,1.20001489795387
188760560020004,93,1,0,14.0143206,"M331Hd","resilience",2.09354838709677,1.80645161290323,2.53628494862454,2.70645161290323,3.79989834267141,4.50645161290323,6.32712513076515,287.387096774194,58.6129032258065,0.784890953773283,75.6129032258065,1.01253956832393,89.6129032258065,1.20001489795387
188760562020004,19,1,0,11.14682773,"M331Hd","resilience",2.53225806451613,1.76774193548387,2.49268481713395,2.86774193548387,4.04378978546,4.66774193548387,6.58196155181171,332.935483870968,71.0645161290323,0.922667171073772,89.0645161290323,1.15637043092814,99.0645161290323,1.28620557529167
188760562020004,93,0,0,11.14682773,"M331Hd","resilience",2.53225806451613,1.76774193548387,2.49268481713395,2.86774193548387,4.04378978546,4.66774193548387,6.58196155181171,332.935483870968,71.0645161290323,0.922667171073772,89.0645161290323,1.15637043092814,99.0645161290323,1.28620557529167
188760567020004,19,1,0,21.3498391,"M331Hl","reassembly",3.34838709677419,1.95161290322581,2.79971603345991,2.75161290322581,3.9473682256881,4.55161290322581,6.52958565820154,308.451612903226,39.5483870967742,0.49580086748509,66.5483870967742,0.834288082888858,78.5483870967742,0.984726845290532
188760567020004,93,0,0,21.3498391,"M331Hl","reassembly",3.34838709677419,1.95161290322581,2.79971603345991,2.75161290322581,3.9473682256881,4.55161290322581,6.52958565820154,308.451612903226,39.5483870967742,0.49580086748509,66.5483870967742,0.834288082888858,78.5483870967742,0.984726845290532
188760581020004,19,1,0,9.810250075,"M331Ir","reassembly",0.825806451612903,1.9741935483871,2.79385460552381,2.5741935483871,3.64296727975163,4.3741935483871,6.1903053024351,246.41935483871,56.5806451612903,0.831338847367257,63.5806451612903,0.934189776602544,94.5806451612903,1.38967246321596
188760581020004,93,1,0,9.810250075,"M331Ir","reassembly",0.825806451612903,1.9741935483871,2.79385460552381,2.5741935483871,3.64296727975163,4.3741935483871,6.1903053024351,246.41935483871,56.5806451612903,0.831338847367257,63.5806451612903,0.934189776602544,94.5806451612903,1.38967246321596
188760602020004,19,1,0,4.893354396,"M331Iw","reassembly",4.30322580645161,1.99677419354839,2.85742968155544,2.69677419354839,3.85914574116373,4.49677419354839,6.43498703729933,360.741935483871,28.258064516129,0.343612145809614,62.258064516129,0.757045024443557,79.258064516129,0.963761463760528
188760602020004,93,0,0,4.893354396,"M331Iw","reassembly",4.30322580645161,1.99677419354839,2.85742968155544,2.69677419354839,3.85914574116373,4.49677419354839,6.43498703729933,360.741935483871,28.258064516129,0.343612145809614,62.258064516129,0.757045024443557,79.258064516129,0.963761463760528
188760603020004,19,1,0,20.766491,"M331Hn","reassembly",2.56774193548387,1.93225806451613,2.7805160428574,2.73225806451613,3.93171467161973,4.53225806451613,6.52191158633497,257.967741935484,-15.9677419354838,-0.206586745443401,60.0322580645162,0.77668269347509,59.0322580645162,0.763744937699847
188760603020004,93,1,0,20.766491,"M331Hn","reassembly",2.56774193548387,1.93225806451613,2.7805160428574,2.73225806451613,3.93171467161973,4.53225806451613,6.52191158633497,257.967741935484,-15.9677419354838,-0.206586745443401,60.0322580645162,0.77668269347509,59.0322580645162,0.763744937699847
188760619020004,19,1,0,10.79178738,"M331Ip","restructuring",-0.280645161290323,1.98064516129032,2.79840854448579,2.58064516129032,3.64613491138213,4.18064516129032,5.90673855643906,213.161290322581,70.8387096774194,1.10458206172411,57.8387096774194,0.901874151489675,87.8387096774194,1.36966163664606
188760619020004,93,1,0,10.79178738,"M331Ip","restructuring",-0.280645161290323,1.98064516129032,2.79840854448579,2.58064516129032,3.64613491138213,4.18064516129032,5.90673855643906,213.161290322581,70.8387096774194,1.10458206172411,57.8387096774194,0.901874151489675,87.8387096774194,1.36966163664606
188760623020004,19,0,0,6.820873131,"M331Ip","restructuring",0.554838709677419,2.04516129032258,2.72029856840147,2.64516129032258,3.51836723357919,4.34516129032258,5.77956178491606,248.612903225806,57.3870967741935,0.873780027838314,80.3870967741935,1.22397966800061,96.3870967741935,1.46759680898307
188760623020004,93,1,0,6.820873131,"M331Ip","restructuring",0.554838709677419,2.04516129032258,2.72029856840147,2.64516129032258,3.51836723357919,4.34516129032258,5.77956178491606,248.612903225806,57.3870967741935,0.873780027838314,80.3870967741935,1.22397966800061,96.3870967741935,1.46759680898307
188760626020004,19,1,0,18.59416732,"M331Ip","restructuring",1.71612903225806,1.98387096774194,2.61534691708734,2.68387096774194,3.53816038214092,4.38387096774194,5.77927879727105,323.258064516129,57.741935483871,0.866796932927044,99.741935483871,1.49728274670973,125.741935483871,1.8875834885752
188760626020004,93,0,0,18.59416732,"M331Ip","restructuring",1.71612903225806,1.98387096774194,2.61534691708734,2.68387096774194,3.53816038214092,4.38387096774194,5.77927879727105,323.258064516129,57.741935483871,0.866796932927044,99.741935483871,1.49728274670973,125.741935483871,1.8875834885752
188760632020004,19,1,0,18.17835265,"M331Ig","reassembly",0.548387096774194,1.95161290322581,2.69627191382909,2.75161290322581,3.80152056610944,4.45161290322581,6.1501739522052,276,25,0.427407672818469,74,1.26512671154267,91,1.55576392905923
188760632020004,93,1,0,18.17835265,"M331Ig","reassembly",0.548387096774194,1.95161290322581,2.69627191382909,2.75161290322581,3.80152056610944,4.45161290322581,6.1501739522052,276,25,0.427407672818469,74,1.26512671154267,91,1.55576392905923
188760659020004,19,1,0,13.15631404,"M331Ib","reassembly",1.8258064516129,1.9741935483871,2.87972313473896,2.5741935483871,3.75493310706158,4.2741935483871,6.23469469530902,313.58064516129,135.41935483871,1.85980305213322,95.4193548387097,1.31045674802527,121.41935483871,1.66753184569544
188760659020004,93,1,0,13.15631404,"M331Ib","reassembly",1.8258064516129,1.9741935483871,2.87972313473896,2.5741935483871,3.75493310706158,4.2741935483871,6.23469469530902,313.58064516129,135.41935483871,1.85980305213322,95.4193548387097,1.31045674802527,121.41935483871,1.66753184569544
188760660020004,19,1,0,15.49123113,"M331Ib","reassembly",0.570967741935484,2.02903225806452,2.92420475475934,2.62903225806452,3.78891395092029,4.22903225806452,6.09480514068283,274.387096774194,84.6129032258065,1.3351057795084,80.6129032258065,1.27198983720606,102.612903225806,1.61912751986894
188760660020004,93,1,0,15.49123113,"M331Ib","reassembly",0.570967741935484,2.02903225806452,2.92420475475934,2.62903225806452,3.78891395092029,4.22903225806452,6.09480514068283,274.387096774194,84.6129032258065,1.3351057795084,80.6129032258065,1.27198983720606,102.612903225806,1.61912751986894
188760662020004,19,0,0,1.323709235,"M331Ip","restructuring",0.145161290322581,1.95483870967742,2.82384485137646,2.55483870967742,3.69056950872964,4.25483870967742,6.14628937123029,188.354838709677,76.6451612903226,1.13971246934755,56.6451612903226,0.842312750915107,87.6451612903226,1.30328231448539
188760662020004,93,0,0,1.323709235,"M331Ip","restructuring",0.145161290322581,1.95483870967742,2.82384485137646,2.55483870967742,3.69056950872964,4.25483870967742,6.14628937123029,188.354838709677,76.6451612903226,1.13971246934755,56.6451612903226,0.842312750915107,87.6451612903226,1.30328231448539
188760663020004,19,1,0,11.69245489,"M331Ip","restructuring",3.19032258064516,2.00967741935484,2.75988838395703,2.60967741935484,3.58386790147871,4.30967741935484,5.91847653445681,427.483870967742,145.516129032258,1.94416070987953,106.516129032258,1.42310322855735,147.516129032258,1.97088160635759
188760663020004,93,1,0,11.69245489,"M331Ip","restructuring",3.19032258064516,2.00967741935484,2.75988838395703,2.60967741935484,3.58386790147871,4.30967741935484,5.91847653445681,427.483870967742,145.516129032258,1.94416070987953,106.516129032258,1.42310322855735,147.516129032258,1.97088160635759
188760664020004,19,1,0,8.470409572,"M331Ip","restructuring",-0.0161290322580645,1.91612903225806,2.67248906893036,2.71612903225806,3.78827575090802,4.31612903225806,6.01984911486334,173.967741935484,65.0322580645161,0.961531238571099,59.0322580645161,0.872818535012456,89.0322580645161,1.31638205280567
188760664020004,93,1,0,8.470409572,"M331Ip","restructuring",-0.0161290322580645,1.91612903225806,2.67248906893036,2.71612903225806,3.78827575090802,4.31612903225806,6.01984911486334,173.967741935484,65.0322580645161,0.961531238571099,59.0322580645161,0.872818535012456,89.0322580645161,1.31638205280567
188760676020004,19,0,0,17.14848634,"M331Gv","restructuring",1.6,1.8,2.51230736807587,2.8,3.90803368367358,4.6,6.42034105174945,257.258064516129,14.741935483871,0.220430326656458,60.741935483871,0.908250120556041,68.741935483871,1.02787095427771
188760676020004,93,1,0,17.14848634,"M331Gv","restructuring",1.6,1.8,2.51230736807587,2.8,3.90803368367358,4.6,6.42034105174945,257.258064516129,14.741935483871,0.220430326656458,60.741935483871,0.908250120556041,68.741935483871,1.02787095427771
188760677020004,19,0,0,10.332092,"M331Gk","replacement",1.88709677419355,1.81290322580645,2.57806483243238,2.71290322580645,3.85792264070396,4.51290322580645,6.41763825724714,311.548387096774,45.4516129032258,0.633390344116136,68.4516129032258,0.953906536702939,76.4516129032258,1.06539042977661
188760677020004,93,1,0,10.332092,"M331Gk","replacement",1.88709677419355,1.81290322580645,2.57806483243238,2.71290322580645,3.85792264070396,4.51290322580645,6.41763825724714,311.548387096774,45.4516129032258,0.633390344116136,68.4516129032258,0.953906536702939,76.4516129032258,1.06539042977661
188760682020004,19,0,0,2.333056967,"M331Ip","restructuring",2.83548387096774,1.86451612903226,2.56668776247882,2.86451612903226,3.94328500533079,4.46451612903226,6.14584059389393,257.322580645161,59.6774193548387,0.900466799587871,82.6774193548387,1.24751157153714,109.677419354839,1.65491195599933
188760682020004,93,1,0,2.333056967,"M331Ip","restructuring",2.83548387096774,1.86451612903226,2.56668776247882,2.86451612903226,3.94328500533079,4.46451612903226,6.14584059389393,257.322580645161,59.6774193548387,0.900466799587871,82.6774193548387,1.24751157153714,109.677419354839,1.65491195599933
188760683020004,19,0,0,3.404886678,"M331Ip","restructuring",0.796774193548387,1.90322580645161,2.54407417306461,2.70322580645161,3.61344772377652,4.40322580645161,5.88586651903932,232.225806451613,69.7741935483871,1.06698090681026,85.7741935483871,1.3116515169711,111.774193548387,1.70924125848246
188760683020004,93,1,0,3.404886678,"M331Ip","restructuring",0.796774193548387,1.90322580645161,2.54407417306461,2.70322580645161,3.61344772377652,4.40322580645161,5.88586651903932,232.225806451613,69.7741935483871,1.06698090681026,85.7741935483871,1.3116515169711,111.774193548387,1.70924125848246
188760685020004,19,0,0,8.770164503,"M331In","resilience",4.4258064516129,1.6741935483871,2.35054283541226,2.8741935483871,4.03532498333781,4.5741935483871,6.42209969289901,291.903225806452,53.0967741935484,0.762166754952381,63.0967741935484,0.905709703940983,99.0967741935484,1.42246432029995
188760685020004,93,0,0,8.770164503,"M331In","resilience",4.4258064516129,1.6741935483871,2.35054283541226,2.8741935483871,4.03532498333781,4.5741935483871,6.42209969289901,291.903225806452,53.0967741935484,0.762166754952381,63.0967741935484,0.905709703940983,99.0967741935484,1.42246432029995
188760700020004,19,0,0,18.47075855,"M331Fb","resilience",2.36129032258065,1.53870967741935,2.27088108559876,2.83870967741935,4.18946615372518,4.53870967741936,6.69838508896741,228.161290322581,83.8387096774194,1.05509623913893,90.8387096774194,1.14319007672767,131.838709677419,1.65916826831889
188760700020004,93,1,0,18.47075855,"M331Fb","resilience",2.36129032258065,1.53870967741935,2.27088108559876,2.83870967741935,4.18946615372518,4.53870967741936,6.69838508896741,228.161290322581,83.8387096774194,1.05509623913893,90.8387096774194,1.14319007672767,131.838709677419,1.65916826831889
188760708020004,19,0,0,18.99345431,"M331Fa","replacement",2.89032258064516,1.80967741935484,2.47745348663367,2.90967741935484,3.98335658635218,4.60967741935484,6.31066137682624,327.548387096774,94.4516129032258,1.39725969840072,110.451612903226,1.63395396425003,154.451612903226,2.28486319533561
188760708020004,93,1,0,18.99345431,"M331Fa","replacement",2.89032258064516,1.80967741935484,2.47745348663367,2.90967741935484,3.98335658635218,4.60967741935484,6.31066137682624,327.548387096774,94.4516129032258,1.39725969840072,110.451612903226,1.63395396425003,154.451612903226,2.28486319533561
188760711020004,19,1,0,16.71141362,"M331Fa","replacement",1.11612903225806,1.88387096774194,2.50982569286348,2.98387096774194,3.97532322927863,4.58387096774194,6.10695600951885,255.258064516129,75.741935483871,1.08426511008335,91.741935483871,1.31330918785223,133.741935483871,1.91454989199556
188760711020004,93,1,0,16.71141362,"M331Fa","replacement",1.11612903225806,1.88387096774194,2.50982569286348,2.98387096774194,3.97532322927863,4.58387096774194,6.10695600951885,255.258064516129,75.741935483871,1.08426511008335,91.741935483871,1.31330918785223,133.741935483871,1.91454989199556
188760731020004,19,0,0,7.447583542,"M331Fa","replacement",1.84838709677419,1.85161290322581,2.55811583229405,2.95161290322581,4.07783272917953,4.65161290322581,6.42648611527529,263.612903225806,89.3870967741935,1.27996013448962,96.3870967741935,1.38019519374052,138.387096774194,1.98160554924593
